disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_25,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.ratio,nbc.nb_fitness.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x,fold_number,ela_level.mmce_mda_50,nbc.nn_nb.cor,ela_meta.quad_w_interact.adj_r2,ic.eps.s,disp.ratio_median_05,pca.expl_var_PC1.cov_init,ic.eps.max,pca.expl_var_PC1.cor_init,disp.diff_mean_05,ela_level.mmce_mda_10,ela_meta.lin_simple.coef.max,disp.diff_median_25,ela_meta.lin_simple.coef.min,disp.diff_median_02,ela_level.qda_mda_10,ic.h.max,ela_distr.kurtosis
-0.0956973544194774,0.061154804031341,-0.1021748263329516,0.015871472435811,0.0051500797607005,-0.0298819160266243,0.0003888446430031,-0.0260663733638566,-0.0153725096817219,-0.0021901037928678,0.0088473647569344,-0.022981155503685,0.0233801333247616,-0.0075090965243277,0.004811704087349,-0.0077788375537987,0.009422231013534,-0.0970064030891334,0.2543449351913359,0.2108776990684,0.0286986946751699,0.2233290200447539,-0.0278520250051458,-0.0006961081526161,0.0904258642996899,0.0052245050012497,1,,,,,,,,,,,,,,,,,
-0.2386248886571464,0.0900986378204141,-0.1141756447745744,-0.021923642113499,-0.0287071198327888,-0.0446346592569,-0.0200058703282136,-0.0183263119790907,-0.0403542394539382,-0.0126324505355547,0.0039073860389597,-0.0099571346640217,,-0.0159646472662124,0.0001554308360193,-0.0018379127340649,-0.0112389495546214,0.0243312106295444,0.2583908834816266,-0.194726280348567,0.0075034102091899,0.2138741736591754,-0.0152423350369832,-0.0065230903789453,0.0686077088631304,0.0045426491678511,2,-0.0393230080230665,-0.0038936718878774,,,,,,,,,,,,,,,
0.0616066844742929,0.0109377011035409,-0.0970463711937191,-0.0372953998410312,-0.0311127176387916,0.0641770472856961,-0.0235930311025141,0.0094195889769607,0.0162587423113758,0.001188161678458,-0.0002217367325391,0.031707101506727,,-0.0089276839027577,0.0275543538733637,-0.0100074841436506,0.0150563070890463,0.0090041861005179,0.1910208241891536,-0.0656268621511348,0.0053147010336294,0.2371822023546999,-0.0206121359812974,-0.0018436165479861,0.0842298980673773,-0.0047337167706307,3,0.0301987309710036,0.012283952340809,,,,,,,,,,,,,,,
-0.1263959526792132,0.0827493467897292,-0.0827892684819031,0.1702584905110514,-0.0117533338060799,-0.0362584282404366,-0.0138749419844641,-0.0204519898344249,-0.0147228320478011,-0.0271541511615094,0.0122180853200344,-0.0094536788508444,,-0.0063600201788005,0.0004860320443251,-0.0080013440938271,-0.0036460011972376,0.0213596450912208,-0.0773917543644096,,0.0331116397122835,,-0.0205458164654874,0.0023751395215848,0.0815774046698166,0.0014283092048636,4,-0.0062906707168493,-0.010353179838565,0.0157106841249998,0.1471065825685971,,,,,,,,,,,,,
,0.0307912994254403,0.0052344807096893,-0.0016747834053155,0.0005151880667693,0.0001479302775926,-0.0185543299430622,-0.0141045314757116,-0.0104027009267847,-0.0035404373159284,-0.0069416267522163,0.0091886449562056,,-0.0163863377089614,0.0230843463634518,-0.0256042329136009,-0.0175382716570426,-0.0204547768277007,-0.5301593332471437,,-0.0065690499767254,,0.0427918947221921,0.0001369809925713,,0.0081149956501919,5,-0.0082084057250316,-0.0023436361279289,0.0132341700579839,-0.5657863196789115,0.1189098795081329,-0.1278139719290116,,,,,,,,,,,
,0.0207126346615759,-0.0029597945376052,-0.0016162669539973,0.0071728580165614,-0.017993550542726,-0.005612448638972,-0.0079319211018692,0.0020288730745726,-0.008722302901516,-0.004219352053851,-0.0061530378570886,,-0.0092105800817652,0.0193416105627135,0.0009801062783401,0.0227659989995576,-0.0213757039338657,-0.6266926122919692,-0.1078841243519821,0.008990671108514,-0.3053802996768083,-0.0469260437195217,-0.0013434285424867,-0.1292747931006548,-0.011610806048602,6,-0.0150857017420153,,,,0.0495830375380256,,,,,,,,,,,,
-0.2524160939619868,0.055518390681143,-0.0886310625496524,0.1391991972136468,-0.0004905246812159,-0.0374792879540345,-0.010470821577929,-0.0188043465081331,-0.0213987565323859,0.001734345985274,0.00952988624744,0.0292741159332299,,-0.0130637231489907,0.0259477469354808,-0.0079175360471506,0.0593913380478701,0.0055378203388097,,,0.0101675971569226,0.0608399473407722,-0.0281209460842311,-0.0046996800664319,,-0.0089857901810885,7,0.0264338558627362,0.0333101778155626,-0.051004171442382,,,0.1267648429245212,-0.1602942023395936,,,,,,,,,,
-0.089215756192162,0.0381778865092501,-0.0932504444795619,-0.0151867820294059,0.0096918138976493,-0.0151697576454447,-0.0298029276175336,-0.0150946682107857,-0.0255976235614769,-0.0056066981337192,-0.000295901256559,0.0002562593290744,,0.0011151590774495,0.0006105323617621,-0.0007752540742866,,0.0704580778542909,-0.5014774188435802,,0.045904067106931,,-0.0370941662088547,-0.0003266244842048,-0.1040756391628966,-0.0035491219597414,8,-0.0438223856676687,0.0079212436441404,0.0159399698143592,-0.6342078479336496,,,,0.0918155159091815,,,,,,,,,
-0.1285432632554021,0.0219691478970292,-0.1299955795540419,-0.0218346848830294,0.0021123075152036,-0.0214609359897769,-0.006937371698747,-0.0150363081718403,-0.0290423057012731,0.0020537308750549,0.0124130281752427,0.0039952821860192,,0.0020646934926681,0.0011029354158317,0.0003087072700095,0.0043849377434769,0.0324047770776155,-0.5786325966093361,-0.0839359517625158,0.0099965346038433,,-0.039658934139787,0.0004601835161002,-0.131304473933572,0.0093251226368864,9,-0.0172232977473831,,,-0.3925223021957384,,,,,,,,,,,,,
0.100417875220013,0.0292241093997862,-0.0603101893009435,-0.0009398781765037,0.0244814072866476,0.1001049586251796,-0.0089952667035186,-0.0080953443986137,-0.0181052638556519,-0.0055877629966215,0.006307974618446,-0.0050888613204903,,0.0005003786011604,0.0038286272630197,-0.0048539461758727,0.0174098625296552,-0.0294658860542955,-0.0415518499481162,-0.1324991561418168,0.0372985313815883,,-0.008946707790204,0.0047756560370659,0.0637370890987362,-0.0038106159291739,10,-0.0249351358830018,0.0270360407046654,,0.107601688089313,,,,,,,,,,,,,
0.0061393644131741,0.0260494095379226,-0.0736281678789543,-0.0032650771041841,-0.0080804877688682,0.0364098653419366,-0.01480683319298,0.0042950726754161,-0.0101891479246324,-0.0062322056854952,0.0040975768880211,0.0087803025630702,,-0.0100146767772908,0.0088139911178119,-0.0087488305734438,0.0027100486689728,-0.0046072443821035,-0.1247839125604047,-0.1394178674188118,0.0138860133366563,,-0.0500311451758214,0.0056816715508743,0.0696288050366646,0.0123596681446154,11,-0.0150037883150798,0.0188255986599799,,0.0784091466239364,,,,,,,,,,,,,
0.1383676275699545,0.0310790910069971,-0.0600913460019672,0.0056189084042715,0.0046306384835015,-0.017651774637444,-0.0071675708463278,0.0093230089391745,-0.0051405456764424,0.0034600580363947,0.009748103331581,-0.0129296428577493,,-0.0110186052757238,0.0096420137072973,-0.008044126143623,0.0269375604983057,-0.0027999738457603,-0.5495939729482869,-0.0747072192969069,0.0186708526471197,-0.2883813926165716,-0.0350823780218153,0.0015142193167491,-0.103298114118673,-0.0043376835824738,12,-0.0147189070259919,0.03040569589698,,,,,,,,,,,,,,,
0.2885015713020434,0.0604331804568357,-0.0854801968648393,-0.0164621594768769,-0.0078941852920981,-0.0106688445548191,-0.0332949112127363,-0.0202433574156137,0.003176615602131,0.0025490098162963,-0.0009976832574136,0.0459717649243523,,-0.0056749300989592,0.0017876697015719,0.0088948373904569,0.0781699079996337,0.0178996135267593,-0.7325442734585105,,0.0107559452008103,-0.2428751529861424,-0.0274373148916408,0.0048238830736067,-0.1107083356954725,0.0259347206999412,13,0.0223890706294287,0.1068827654672734,-0.0566597191037592,,,,,,,,,,,,,,
